236222	`201120120AB1010`	`S`	`CMTE`	`CS72`	`Sen. Public Safety`	`FURUTANI`	2011-06-28 00:00:00	2011-05-19 00:00:00	NULL	BILL_ANALYSIS_TBL_37.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-28 10:12:00
236358	`201120120AB1010`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`FURUTANI`	2011-06-29 00:00:00	2011-06-29 00:00:00	NULL	BILL_ANALYSIS_TBL_38.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-29 13:44:42
231481	`201120120AB1010`	`A`	`ABPCA`	`CX18`	`PUBLIC SAFETY`	`FURUTANI`	2011-04-25 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_39.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-25 09:41:39
233854	`201120120AB1010`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Furutani`	2011-05-20 00:00:00	2011-05-19 00:00:00	1	BILL_ANALYSIS_TBL_40.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-20 15:58:43
230160	`201120120AB1013`	`A`	`ABPCA`	`CX09`	`HIGHER EDUCATION`	`Committee`	2011-03-25 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_41.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-03-25 15:47:28
234864	`201120120AB1013`	`S`	`CMTE`	`CS42`	`Sen. Business, Professions and Economic Development`	`HIGHEREDUCATIONCOMMITTEE`	2011-06-03 00:00:00	2011-02-18 00:00:00	NULL	BILL_ANALYSIS_TBL_42.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-03 09:35:42
236234	`201120120AB1013`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`COMMITTEEONHIGHEREDUCATION`	2011-06-28 00:00:00	2011-06-28 00:00:00	NULL	BILL_ANALYSIS_TBL_43.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-28 10:28:30
231124	`201120120AB1013`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Higher`	2011-04-12 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_44.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-12 15:22:21
230374	`201120120AB1014`	`A`	`ABPCA`	`CX08`	`HEALTH`	`FLETCHER`	2011-04-01 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_45.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-01 16:49:56
236579	`201120120AB1014`	`A`	`CSA1`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Fletcher`	2011-07-01 00:00:00	2011-06-15 00:00:00	1	BILL_ANALYSIS_TBL_46.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-07-01 16:43:31
236239	`201120120AB1014`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`FLETCHER`	2011-06-28 00:00:00	2011-06-28 00:00:00	NULL	BILL_ANALYSIS_TBL_47.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-28 10:56:39
232589	`201120120AB1014`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Fletcher`	2011-05-03 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_48.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-03 15:24:50
234949	`201120120AB1014`	`S`	`CMTE`	`CS60`	`Sen. Health`	`FLETCHERANDCHESBRO`	2011-06-07 00:00:00	2011-02-18 00:00:00	NULL	BILL_ANALYSIS_TBL_49.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-07 15:44:31
238336	`201120120AB1015`	`S`	`CMTE`	`CS61`	`Sen. Appropriations`	`CALDERON`	2011-08-25 00:00:00	2011-06-20 00:00:00	NULL	BILL_ANALYSIS_TBL_50.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-08-25 14:34:01
233080	`201120120AB1015`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Calderon`	2011-05-10 00:00:00	2011-04-28 00:00:00	1	BILL_ANALYSIS_TBL_51.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-10 15:06:11
235153	`201120120AB1015`	`S`	`CMTE`	`CS74`	`Sen. Human Services`	`C`	2011-06-13 00:00:00	2011-04-28 00:00:00	NULL	BILL_ANALYSIS_TBL_52.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-13 09:47:45
231447	`201120120AB1015`	`A`	`ABPCA`	`CX11`	`HUMAN SERVICES`	`CHARLES`	2011-04-25 00:00:00	2011-04-14 00:00:00	1	BILL_ANALYSIS_TBL_53.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-25 09:29:53
233796	`201120120AB1015`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Charles`	2011-05-18 00:00:00	2011-04-28 00:00:00	1	BILL_ANALYSIS_TBL_54.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-18 16:42:56
237493	`201120120AB1015`	`S`	`CMTE`	`CS61`	`Sen. Appropriations`	`CALDERON`	2011-08-15 00:00:00	2011-06-20 00:00:00	NULL	BILL_ANALYSIS_TBL_55.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-08-15 14:15:33
236223	`201120120AB1016`	`S`	`CMTE`	`CS72`	`Sen. Public Safety`	`ACHADJIAN`	2011-06-28 00:00:00	2011-03-23 00:00:00	NULL	BILL_ANALYSIS_TBL_56.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-28 10:12:16
238572	`201120120AB1016`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`ACHADJIAN`	2011-08-29 00:00:00	2011-08-29 00:00:00	NULL	BILL_ANALYSIS_TBL_57.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-08-29 17:07:34
238337	`201120120AB1016`	`S`	`CMTE`	`CS61`	`Sen. Appropriations`	`ACHADJIAN`	2011-08-25 00:00:00	2011-08-15 00:00:00	NULL	BILL_ANALYSIS_TBL_58.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-08-25 14:34:32
232649	`201120120AB1016`	`A`	`ABPCA`	`CX18`	`PUBLIC SAFETY`	`ACHADJIAN`	2011-05-04 00:00:00	2011-03-23 00:00:00	1	BILL_ANALYSIS_TBL_59.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-04 09:06:21
237012	`201120120AB1016`	`S`	`CMTE`	`CS61`	`Sen. Appropriations`	`ACHADJIAN`	2011-07-11 00:00:00	2011-03-23 00:00:00	NULL	BILL_ANALYSIS_TBL_60.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-07-11 12:44:15
239403	`201120120AB1016`	`A`	`CSA1`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Achadjian`	2011-09-07 00:00:00	2011-08-15 00:00:00	1	BILL_ANALYSIS_TBL_61.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-09-07 12:49:41
233563	`201120120AB1016`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Achadjian`	2011-05-17 00:00:00	2011-03-23 00:00:00	1	BILL_ANALYSIS_TBL_62.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-17 12:39:32
233081	`201120120AB1017`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Ammiano`	2011-05-10 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_63.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-10 15:06:13
232651	`201120120AB1017`	`A`	`ABPCA`	`CX18`	`PUBLIC SAFETY`	`AMMIANO`	2011-05-04 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_64.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-04 09:06:25
233862	`201120120AB1017`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Ammiano`	2011-05-20 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_65.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-20 15:59:01
233564	`201120120AB1017`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Ammiano`	2011-05-17 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_66.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-17 12:39:34
230492	`201120120AB1018`	`A`	`ABPCA`	`CX13`	`JUDICIARY`	`Donnelly`	2011-04-04 00:00:00	2011-03-24 00:00:00	1	BILL_ANALYSIS_TBL_67.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-04 15:25:08
231919	`201120120AB1019`	`A`	`ABPCA`	`CX16`	`NATURAL RESOURCES`	`JOHN`	2011-04-29 00:00:00	2011-04-14 00:00:00	1	BILL_ANALYSIS_TBL_68.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-29 11:49:54
237227	`201120120AB1019`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`JOHNAPÉREZ`	2011-07-13 00:00:00	2011-07-13 00:00:00	NULL	BILL_ANALYSIS_TBL_69.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-07-13 15:05:46
239425	`201120120AB1019`	`S`	`CMTE`	`CS64`	`Sen. Environmental Quality`	`JOHNA`	2011-09-07 00:00:00	2011-09-02 00:00:00	NULL	BILL_ANALYSIS_TBL_70.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-09-07 17:00:36
231503	`201120120AB1019`	`A`	`ABPCA`	`CX33`	`BUSINESS, PROFESSIONS AND CONSUMER PROTECTION`	`John`	2011-04-25 00:00:00	2011-04-14 00:00:00	1	BILL_ANALYSIS_TBL_71.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-25 10:27:27
233864	`201120120AB1019`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`John`	2011-05-20 00:00:00	2011-04-14 00:00:00	1	BILL_ANALYSIS_TBL_72.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-20 15:59:06
233565	`201120120AB1019`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`John`	2011-05-17 00:00:00	2011-04-14 00:00:00	1	BILL_ANALYSIS_TBL_73.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-17 12:39:36
235425	`201120120AB1019`	`S`	`CMTE`	`CS64`	`Sen. Environmental Quality`	`JOHNA`	2011-06-16 00:00:00	2011-04-14 00:00:00	NULL	BILL_ANALYSIS_TBL_74.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-16 17:16:12
239959	`201120120AB1019`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`JOHNAPÉREZ`	2012-01-03 00:00:00	2012-01-03 00:00:00	NULL	BILL_ANALYSIS_TBL_75.lob	`Y`	`Y`	`BILL_ANALYSIS`	2012-01-03 12:21:50
239491	`201120120AB1019`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`JOHNAPÉREZ`	2011-09-07 00:00:00	2011-09-07 00:00:00	NULL	BILL_ANALYSIS_TBL_76.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-09-07 20:45:09
229790	`201120120AB102`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`COMMITTEEONBUDGET`	2011-03-15 00:00:00	2011-03-15 00:00:00	NULL	BILL_ANALYSIS_TBL_77.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-03-15 10:28:37
229899	`201120120AB102`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`COMMITTEEONBUDGET`	2011-03-17 00:00:00	2011-03-17 00:00:00	NULL	BILL_ANALYSIS_TBL_78.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-03-17 11:05:53
235291	`201120120AB102`	`A`	`CSA1`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Budget`	2011-06-14 00:00:00	2011-06-08 00:00:00	1	BILL_ANALYSIS_TBL_79.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-14 17:48:20
235013	`201120120AB102`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`COMMITTEEONBUDGET`	2011-06-09 00:00:00	2011-06-09 00:00:00	NULL	BILL_ANALYSIS_TBL_80.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-09 09:49:35
229670	`201120120AB102`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`COMMITTEEONBUDGET`	2011-03-08 00:00:00	2011-03-08 00:00:00	NULL	BILL_ANALYSIS_TBL_81.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-03-08 14:12:44
232417	`201120120AB1020`	`A`	`ABPCA`	`CX07`	`GOVERNMENTAL ORGANIZATION`	`Chesbro`	2011-05-03 00:00:00	2011-03-31 00:00:00	1	BILL_ANALYSIS_TBL_82.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-03 13:24:15
234965	`201120120AB1020`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`CHESBRO`	2011-06-08 00:00:00	2011-06-08 00:00:00	NULL	BILL_ANALYSIS_TBL_83.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-08 14:33:21
233861	`201120120AB1020`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Chesbro`	2011-05-20 00:00:00	2011-05-05 00:00:00	1	BILL_ANALYSIS_TBL_84.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-20 15:58:59
233596	`201120120AB1020`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Chesbro`	2011-05-17 00:00:00	2011-05-05 00:00:00	1	BILL_ANALYSIS_TBL_85.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-17 12:43:12
234124	`201120120AB1021`	`A`	`ATR`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Gordon`	2011-05-25 00:00:00	2011-05-19 00:00:00	1	BILL_ANALYSIS_TBL_86.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-25 16:36:55
230922	`201120120AB1021`	`A`	`ABPCA`	`CX04`	`ELECTIONS AND REDISTRICTING`	`GORDON`	2011-04-11 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_87.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-11 12:06:33
237078	`201120120AB1021`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`GORDON`	2011-07-12 00:00:00	2011-07-12 00:00:00	NULL	BILL_ANALYSIS_TBL_88.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-07-12 12:58:40
239028	`201120120AB1021`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`GORDON`	2011-09-01 00:00:00	2011-09-01 00:00:00	NULL	BILL_ANALYSIS_TBL_89.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-09-01 11:57:17
233597	`201120120AB1021`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Gordon`	2011-05-17 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_90.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-17 12:43:14
235488	`201120120AB1021`	`S`	`CMTE`	`CS45`	`Sen. Elections and Constitutional Amendments`	`GORDON`	2011-06-17 00:00:00	2011-05-19 00:00:00	NULL	BILL_ANALYSIS_TBL_91.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-17 15:11:02
239915	`201120120AB1021`	`A`	`GV`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Gordon`	2011-10-19 00:00:00	2011-08-31 00:00:00	1	BILL_ANALYSIS_TBL_92.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-10-19 15:09:24
239524	`201120120AB1021`	`A`	`CSA1`	`CZ01`	`ASSEMBLY FLOOR ANALYSIS`	`Gordon`	2011-09-07 00:00:00	2011-08-31 00:00:00	1	BILL_ANALYSIS_TBL_93.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-09-07 23:06:30
230401	`201120120AB1022`	`A`	`ABPCA`	`CX18`	`PUBLIC SAFETY`	`FLETCHER`	2011-04-04 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_94.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-04 10:20:01
230792	`201120120AB1022`	`A`	`ABPCA`	`CX18`	`PUBLIC SAFETY`	`FLETCHER`	2011-04-11 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_95.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-04-11 10:01:17
232591	`201120120AB1022`	`A`	`ABPCA`	`CX25`	`APPROPRIATIONS`	`Fletcher`	2011-05-03 00:00:00	2011-04-25 00:00:00	1	BILL_ANALYSIS_TBL_96.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-03 15:24:55
236118	`201120120AB1023`	`S`	`FLOOR`	`CZ09`	`Sen. Floor Analyses`	`WAGNER`	2011-06-27 00:00:00	2011-06-27 00:00:00	NULL	BILL_ANALYSIS_TBL_97.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-06-27 13:14:22
232859	`201120120AB1023`	`A`	`ABPCA`	`CX13`	`JUDICIARY`	`WAGNER`	2011-05-09 00:00:00	2011-02-18 00:00:00	1	BILL_ANALYSIS_TBL_98.lob	`Y`	`Y`	`BILL_ANALYSIS`	2011-05-09 10:51:23
